LAMMPS (22 Jul 2025 - Update 3)
KOKKOS mode with Kokkos version 4.6.2 is enabled
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (6.2939221 6.2939221 6.2939221) to (42.091573 42.091573 42.091573)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3620 atoms
  reading velocities ...
  3620 velocities
  scanning bonds ...
  4 = max bonds/atom
  scanning angles ...
  12 = max angles/atom
  scanning dihedrals ...
  24 = max dihedrals/atom
  scanning impropers ...
  10 = max impropers/atom
  orthogonal box = (6.2939221 6.2939221 6.2939221) to (42.091573 42.091573 42.091573)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  3610 bonds
  reading angles ...
  7200 angles
  reading dihedrals ...
  10710 dihedrals
  reading impropers ...
  4800 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        1       
     4 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
    10 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_data CPU = 0.269 seconds
Finding SHAKE clusters ...
     590 = # of size 2 clusters
     600 = # of size 3 clusters
      10 = # of size 4 clusters
       0 = # of frozen angles
  find clusters CPU = 0.002 seconds
PPPM Kokkos initialization ...
  using 12-bit tables for long-range coulomb
  G vector (1/distance) = 0.29557389
  grid = 24 24 24
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00037432903
  estimated relative force accuracy = 1.1272808e-06
  using double precision cuFFT
  3d grid and FFT values/proc = 29791 13824
Generated 6 of 6 mixed pair_coeff terms from sixthpower/sixthpower mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 4000, page size: 100000
  master list distance cutoff = 11.5
  ghost atom cutoff = 11.5
  binsize = 11.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/class2/coul/long/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 24.92 | 24.92 | 24.92 Mbytes
   Step          Time           Temp          Press         Enthalpy        TotEng         KinEng         PotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         E_coul         E_long         E_tail         Volume           Lx             Ly             Lz          Density          Pxx            Pyy            Pzz      
         0   0              362.80872      3846.6667      1620.577      -952.92218      3257.7297     -4210.6519      698.31932      1980.4154     -2051.9186      15.628194     -987.16908     -1613.2514     -2252.6758     -275.86528      45873.68       35.797651      35.797651      35.797651      1.3581404      6626.5947      3109.5616      1803.8437    
       100   100            308.15752      1932.8206     -262.17335     -1533.5958      2767.006      -4300.6018      674.87162      1917.7101     -2058.7146      13.429664     -976.17626     -1617.3484     -2254.374      -280.56804      45104.765      35.596515      35.596515      35.596515      1.381293       1482.404       312.30496      4003.753     
       200   200            306.90884      4079.6028      1036.5447     -1566.879       2755.7939     -4322.6729      636.10834      1937.0006     -2063.3694      13.896341     -963.52997     -1625.8936     -2256.8853     -289.20749      43757.358      35.238469      35.238469      35.238469      1.4238268      3786.6486      4150.0471      4302.1126    
       300   300            313.16942      4966.4383      1524.5212     -1585.4703      2812.0088     -4397.4791      592.85927      1879.1972     -2037.3179      14.11554      -957.77658     -1628.1934     -2260.3632     -294.72865      42937.65       35.017039      35.017039      35.017039      1.4510086      3473.9676      5619.6553      5805.6919    
       400   400            300.11468      5781.8747      1942.0429     -1633.036       2694.7878     -4327.8238      619.35268      1931.9863     -2050.8992      14.424869     -947.47906     -1634.0306     -2261.1789     -298.48297      42397.58       34.869605      34.869605      34.869605      1.4694918      5426.4912      5736.9901      6182.1429    
       500   500            302.75023      5367.8133      1635.329      -1666.5554      2718.4529     -4385.0083      621.0234       1863.2519     -2037.5857      14.393118     -953.87814     -1633.398      -2258.8148     -300.03509      42178.253      34.809373      34.809373      34.809373      1.4771332      5859.4571      3954.4815      6289.5012    
       600   600            298.00109      4666.2846      1172.3274     -1699.4111      2675.8094     -4375.2206      636.06519      1883.6385     -2041.5412      14.723949     -976.21521     -1631.8292     -2260.0626     -299.8906       42198.574      34.814962      34.814962      34.814962      1.4764219      4917.7502      5485.8565      3595.2473    
       700   700            301.86362      3811.003       629.83041     -1719.8598      2710.4919     -4430.3516      623.86096      1856.3577     -2040.4913      14.255338     -1004.7391     -1623.2354     -2256.3599     -299.34032      42276.149      34.836283      34.836283      34.836283      1.4737127      4770.0904      2941.2822      3721.6366    
       800   800            297.52901      5776.4607      1831.1112     -1733.1436      2671.5705     -4404.7141      616.73339      1844.2459     -2043.4902      13.782411     -945.1648      -1632.7015     -2258.1194     -299.10908      42308.832      34.845258      34.845258      34.845258      1.4725743      4005.4538      7036.919       6287.0093    
       900   900            295.87928      4770.8287      1270.1782     -1677.7574      2656.7573     -4334.5147      619.31509      1933.3263     -2039.704       15.139225     -980.11483     -1625.6097     -2256.8668     -298.68428      42369.005      34.861769      34.861769      34.861769      1.4704829      5023.4771      4545.7245      4743.2846    
