LAMMPS (22 Jul 2025 - Update 3)
KOKKOS mode with Kokkos version 4.6.2 is enabled
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (51.522057 51.522057 51.522057)
  1 by 1 by 1 MPI processor grid
WARNING: Pair style lj/class2/coul/long/kk in data file differs from currently defined pair style lj/class2/coul/cut/kk (src/read_data.cpp:811)
  reading atoms ...
  8000 atoms
  reading velocities ...
  8000 velocities
  scanning bonds ...
  4 = max bonds/atom
  scanning angles ...
  10 = max angles/atom
  scanning dihedrals ...
  16 = max dihedrals/atom
  scanning impropers ...
  7 = max impropers/atom
  orthogonal box = (0 0 0) to (51.522057 51.522057 51.522057)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  7990 bonds
  reading angles ...
  14820 angles
  reading dihedrals ...
  17070 dihedrals
  reading impropers ...
  9120 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        1       
     4 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
     8 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_data CPU = 0.206 seconds
Generated 10 of 10 mixed pair_coeff terms from sixthpower/sixthpower mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 4000, page size: 100000
  master list distance cutoff = 11.5
  ghost atom cutoff = 11.5
  binsize = 11.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/class2/coul/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 0.5
Per MPI rank memory allocation (min/avg/max) = 24.03 | 24.03 | 24.03 Mbytes
   Step          Time           Temp          Press         Enthalpy        TotEng         KinEng         PotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         E_coul         Volume           Lx             Ly             Lz          Density          Pxx            Pyy            Pzz      
         0   0              600            901.70653      15292.074      13493.532      14306.1       -812.568        2684.3494      5815.7131     -9556.1316     -62.42305      -2080.3324      2386.2565      136766.45      51.522057      51.522057      51.522057      0.60999999     757.13341      1158.3517      789.63448    
      1000   500            309.38631     -204.73218      6576.1548      6972.4082      7376.8524     -404.4442       2829.4928      6072.8374     -9658.9668     -66.977276     -2041.9155      2461.0852      132712.27      51.007851      51.007851      51.007851      0.62863468    -173.4671      -104.05455     -336.6749     
      2000   1000           306.28163      189.78544      6443.5522      6092.9218      7302.826      -1209.9042      2620.3384      5884.5678     -9634.316      -66.30961      -2201.1349      2186.9502      126680.77      50.223106      50.223106      50.223106      0.65856509     902.48021      650.95993     -984.08382    
      3000   1500           295.37061     -450.7154       4819.4372      5621.7151      7042.6689     -1420.9538      2619.9713      5766.3254     -9527.0737     -58.981103     -2275.1981      2054.0023      122052.46      49.603864      49.603864      49.603864      0.68353834    -354.20404     -868.88751     -129.05466    
      4000   2000           296.52667      406.70756      6181.4556      5483.1957      7070.2335     -1587.0378      2533.7236      5694.7394     -9554.688      -60.31128      -2310.4931      2109.9916      117722.36      49.010182      49.010182      49.010182      0.70868046     574.78178      456.16372      189.17717    
      5000   2500           301.48226      118.17604      5873.6693      5677.4502      7188.3921     -1510.9419      2579.0026      5730.9448     -9554.7712     -62.974239     -2406.1957      2203.0519      113850.76      48.466908      48.466908      48.466908      0.73277979    -279.9053       93.624666      540.80874    
      6000   3000           302.57002      60.071706      5916.8291      5820.0332      7214.328      -1394.2949      2560.5564      5846.9385     -9458.8896     -62.735894     -2428.0944      2147.9301      110487         47.984805      47.984805      47.984805      0.75508913     20.00842      -132.59113      292.79783    
      7000   3500           300.59259     -174.48638      5454.0161      5726.543       7167.1794     -1440.6364      2685.6063      5939.4735     -9515.6752     -62.133558     -2460.8432      1972.9358      107095.69      47.488742      47.488742      47.488742      0.77899993    -332.44352     -900.56462      709.549      
      8000   4000           301.05797      871.71867      7184.04        5860.4285      7178.2755     -1317.847       2544.391       5901.3391     -9529.2118     -65.978259     -2507.9676      2339.5806      104113.8       47.04384       47.04384       47.04384       0.80131101     489.75987      1348.4078      776.98831    
      9000   4500           303.27506      1162.4921      7441.7035      5728.8323      7231.1388     -1502.3065      2562.0972      5772.8631     -9467.0971     -58.072912     -2519.6893      2207.5925      101031.97      46.575008      46.575008      46.575008      0.82575383     318.35221      958.04595      2211.078     
     10000   5000           299.32488      1123.9676      7436.6387      5824.8003      7136.9525     -1312.1523      2553.8081      5914.7294     -9430.1725     -64.018217     -2621.9583      2335.4594      98331.306      46.156259      46.156259      46.156259      0.84843311     329.92077      1617.1297      1424.8524    
     11000   5500           300.75414      1278.9213      7780.0347      5978.643       7171.0312     -1192.3882      2516.9661      5766.5892     -9365.807      -58.601312     -2609.7586      2558.2235      96580.277      45.880642      45.880642      45.880642      0.86381545     966.12079      1303.3372      1567.3058    
     12000   6000           302.46623      733.92129      6953.8396      5943.8551      7211.8535     -1267.9984      2606.987       5846.1602     -9393.5351     -64.54359      -2633.4986      2370.4317      94360.302      45.526379      45.526379      45.526379      0.88413807     260.9664       1179.3979      761.39954    
     13000   6500           301.0854       87.933008      5902.4545      5784.4857      7178.9297     -1394.444       2551.8263      5834.061      -9403.9657     -58.443708     -2703.2052      2385.2834      91989.754      45.141898      45.141898      45.141898      0.90692204     1013.7571     -1549.1708      799.21273    
     14000   7000           302.13677      951.00266      7021.1088      5769.929       7203.998      -1434.069       2510.9081      5871.7938     -9433.3487     -60.975686     -2748.9715      2426.525       90211.541      44.849131      44.849131      44.849131      0.92479892     895.359        2005.6868     -48.037784    
     15000   7500           302.02818      570.3746       6416.9886      5680.9631      7201.4088     -1520.4458      2545.3094      5836.5891     -9448.2787     -62.564052     -2739.2933      2347.7918      88482.381      44.560727      44.560727      44.560727      0.94287173     1727.5179      183.51544     -199.90955    
     16000   8000           301.53554      1477.9108      7327.9852      5464.048       7189.6626     -1725.6146      2543.4441      5888.3816     -9447.5026     -66.996503     -2798.3532      2155.412       86478.305      44.221729      44.221729      44.221729      0.96472214     1939.9566      475.1818       2018.5941    
     17000   8500           303.02591      1314.186       7191.6628      5572.1645      7225.1983     -1653.0337      2576.3332      5972.9103     -9417.6885     -61.104112     -2843.9904      2120.5058      84498.259      43.881613      43.881613      43.881613      0.98732845     1836.9264      942.55277      1163.0787    
     18000   9000           296.93551      862.73806      6535.6014      5488.9738      7079.9817     -1591.008       2532.529       5919.6591     -9407.063      -62.592401     -2899.0636      2325.523       83183.531      43.652835      43.652835      43.652835      1.0029333      235.00646      1456.3876      896.82013    
     19000   9500           301.6712       1018.6458      6583.7038      5365.6065      7192.8972     -1827.2907      2541.5195      5860.6722     -9374.513      -60.468323     -2949.2084      2154.7073      81994.159      43.443783      43.443783      43.443783      1.0174814      1319.2111      891.50149      845.22467    
     20000   10000          300.52924      1056.5651      6777.5528      5524.8635      7165.6689     -1640.8054      2579.5258      5789.0733     -9371.0037     -56.18088      -2987.8109      2405.5911      81296.382      43.320195      43.320195      43.320195      1.0262146      801.63005      2155.9322      212.13309    
     21000   10500          301.50733      3615.0987      9447.6141      5202.1992      7188.9899     -1986.7907      2492.274       5903.6373     -9406.3743     -63.25549      -2994.8964      2081.8243      80523.77       43.182525      43.182525      43.182525      1.036061       5271.8632      2129.3523      3444.0805    
     22000   11000          298.02766      1005.3541      6432.7931      5261.0951      7106.0224     -1844.9273      2556.9143      5949.7508     -9469.6089     -64.360825     -3081.1206      2263.498       79913.612      43.073179      43.073179      43.073179      1.0439715      2480.0711     -841.45109      1377.4423    
     23000   11500          301.77881      3518.2906      9042.218       4976.0317      7195.4629     -2219.4312      2421.2174      5826.8539     -9387.7181     -62.045214     -3085.7147      2067.9754      79246.424      42.952973      42.952973      42.952973      1.0527609      4034.6037      3427.3196      3092.9485    
     24000   12000          304.48067      813.48847      5971.8936      5033.9366      7259.8848     -2225.9482      2497.0724      5767.9334     -9364.5651     -61.015524     -3147.4349      2082.0615      79059.783      42.919225      42.919225      42.919225      1.0552462      848.21015      363.43173      1228.8235    
     25000   12500          303.31074      4122.2726      9847.6943      5148.329       7231.9896     -2083.6607      2460.2746      5709.0872     -9436.0128     -60.792619     -3036.4776      2280.2606      78167.571      42.757162      42.757162      42.757162      1.0672909      4186.1632      3713.4955      4467.159     
     26000   13000          297.99674      3641.24        9445.7931      5291.1266      7105.2853     -1814.1587      2492.1785      5655.1473     -9309.8065     -61.319847     -3090.2658      2499.9078      78236.782      42.769778      42.769778      42.769778      1.0663467      3668.7823      3553.7353      3701.2023    
     27000   13500          301.3313       2655.7115      8375.0976      5367.9786      7184.7927     -1816.8141      2519.4756      5836.9208     -9361.4481     -61.351262     -3160.5816      2410.1704      77641.486      42.661024      42.661024      42.661024      1.0745227      3244.8445      2433.3531      2288.9368    
     28000   14000          299.96253      3157.4046      8502.4937      4931.6599      7152.1565     -2220.4965      2482.0021      5930.556      -9409.6819     -63.844014     -3203.7136      2044.1849      77546.733      42.643663      42.643663      42.643663      1.0758356      2530.278       3861.9316      3080.0041    
     29000   14500          299.58423      3603.6327      8945.4483      4908.4437      7143.1364     -2234.6927      2475.6179      5685.9134     -9321.4377     -63.75108      -3134.503       2123.4678      76814.434      42.509006      42.509006      42.509006      1.0860919      3483.4583      4526.6941      2800.7455    
     30000   15000          306.08827      2896.139       8130.4008      4864.8421      7298.2155     -2433.3733      2471.5663      5801.2633     -9346.8082     -60.837204     -3243.6625      1945.105       77314.721      42.601092      42.601092      42.601092      1.079064       2123.9994      3964.6592      2599.7585    
     31000   15500          303.40795      3407.8865      8999.0674      5168.6225      7234.3073     -2065.6848      2548.9306      5893.9834     -9410.6239     -62.788746     -3234.2567      2199.0706      77070.505      42.55619       42.55619       42.55619       1.0824833      3897.6723      2265.8356      4060.1516    
     32000   16000          302.62526      3377.7205      8766.1475      5005.3147      7215.6453     -2210.3306      2563.5705      5833.4701     -9345.8097     -63.174265     -3270.2548      2071.8675      76345.672      42.422358      42.422358      42.422358      1.0927605      4836.4062      2255.0623      3041.6931    
     33000   16500          298.34066      3473.192       8630.1024      4760.1407      7113.4855     -2353.3448      2628.6832      5815.6726     -9418.715      -60.861858     -3248.3397      1930.216       76401.518      42.4327        42.4327        42.4327        1.0919618      3341.5037      3539.7741      3538.2981    
     34000   17000          304.52844      3218.3757      8437.7288      4884.7076      7261.0237     -2376.3162      2558.0226      5767.0003     -9371.2127     -63.441807     -3236.0765      1969.3919      75698.135      42.30208       42.30208       42.30208       1.1021082      3449.2677      2102.8148      4103.0445    
     35000   17500          304.46781      2851.7242      8202.3705      5048.4734      7259.5781     -2211.1047      2504.8126      5829.3274     -9399.2756     -61.055509     -3352.3496      2267.4361      75834.025      42.327378      42.327378      42.327378      1.1001333      3837.725       2979.0873      1738.3604    
     36000   18000          298.99478      2899.686       8156.3684      4965.1756      7129.0819     -2163.9063      2510.9611      5852.3816     -9322.8695     -60.736709     -3309.0847      2165.442       75461.63       42.25798       42.25798       42.25798       1.1055623      2345.7698      2628.6651      3724.623     
     37000   18500          299.55653      3371.06        8694.1748      4985.9417      7142.4759     -2156.5342      2563.6061      5887.3516     -9408.312      -62.025197     -3322.2895      2185.1347      75426.621      42.251443      42.251443      42.251443      1.1060755      4529.8766      3540.8129      2042.4904    
     38000   19000          296.58259      4025.2314      9238.705       4851.0614      7071.5668     -2220.5054      2433.1216      5833.106      -9360.6225     -62.376031     -3413.4535      2349.7191      74741.98       42.123217      42.123217      42.123217      1.1162072      5288.8359      2571.3081      4215.5503    
     39000   19500          296.43225      4359.5381      9859.9837      5101.5788      7067.9822     -1966.4034      2483.4281      5891.4562     -9390.6467     -65.499949     -3333.7049      2448.564       74841.938      42.141987      42.141987      42.141987      1.1147164      5289.2835      4229.048       3560.2827    
